,Actual,Predicted
14001,0.683,0.3431461281443333
6067,2.621,2.6093667866927603
19381,1.094,0.9371727113729094
17105,4.093,3.2200770470014106
6483,1.752,2.0505538158616474
8375,1.477,1.891087949328174
14360,2.875,1.7529214679033203
14120,0.932,1.5646100472187783
19043,0.938,1.5897749214102674
3468,1.724,1.8688796251019966
17094,3.186,2.872474898685482
15025,1.852,1.7507485057174463
19685,0.652,0.6337483748550028
19700,1.797,0.9969045207563667
6503,1.592,1.5882800410092486
8056,1.519,1.6922378750767635
20600,0.717,1.0820518971092028
13367,2.452,1.7560677019483606
8986,2.283,2.6612116711675924
8951,1.964,1.5097591468981832
13163,1.924,2.0724356840974067
2046,0.659,0.5645711904444113
6706,2.823,1.7548983444640172
9729,1.853,2.1025102067519583
14255,0.886,1.4193751963792707
9652,0.675,1.0012773732680458
12745,1.434,0.8308016353282284
20557,1.194,1.2588759540178884
3817,2.158,2.8002005208526057
10352,2.574,2.809385055784304
18317,3.734,2.911988151071135
5621,1.523,1.7013784893732904
6832,2.457,2.9475590616170706
3059,0.8,1.5101036352142785
14248,1.372,1.3168283530007798
17834,2.669,3.1043535324333007
8715,3.953,3.016913019324818
20473,2.221,2.7389165267919537
5306,5.00001,2.0646053302648895
9796,5.00001,3.4155666955324833
3579,2.329,2.393238171800043
16043,2.597,2.8929420187348995
15442,2.157,1.5461077713312434
17831,2.432,2.9358591947985886
7115,2.214,2.3495107346146753
3287,1.125,1.3892250962857773
18557,3.885,2.3664699674655765
14454,4.1,2.414902148618772
7958,1.63,2.737515262745994
14405,5.0,2.835252611918989
20162,2.313,1.8461540991041758
3213,0.761,1.6004991578784384
5449,4.586,2.4304114012385014
10309,3.663,3.0967289826134063
9000,2.968,2.252642269516855
3047,0.586,1.1277493185282452
11890,0.848,1.0815660255314796
6020,1.173,1.6607816258800057
1891,1.266,0.4753301652938191
8380,1.708,2.4559712820399184
13729,1.493,1.2756636563290513
1026,1.19,0.7571767551678832
16130,3.75,2.418546162085761
11557,2.849,3.1172815160322784
13126,1.701,1.7102390241514058
18337,5.00001,2.9588232863663606
15595,0.987,1.302667201060153
13897,0.608,0.5192441980544658
7200,1.428,1.5282546063860565
18528,2.239,2.461309109081405
4639,1.375,1.7024293769376158
16070,2.978,3.001431856625402
14844,1.127,2.0077868614421703
19384,1.133,0.6699527843022111
13879,1.214,1.4149078213102655
10346,2.484,2.7220763018843
9806,4.078,3.545402860718049
18629,3.566,3.437875401645762
16379,1.063,1.1336258102314147
11955,1.214,1.7302499723321958
9431,2.409,2.1122429853361098
10431,2.471,1.9082941829724334
19743,1.379,0.6984412474415009
1194,0.863,0.509527568660296
17236,5.00001,3.5510673036799503
8008,2.163,2.517333120953346
10494,3.056,2.830501507459225
631,1.583,2.1240895913764106
10649,4.521,2.40938179403296
196,0.95,1.7362697682772605
1119,1.057,0.28110045775004266
2290,0.846,1.2303988735858766
15403,2.401,2.080217772156267
13225,1.625,1.6822363810744818
11974,0.966,1.4671130216038506
13823,0.922,0.5664266070538204
4168,2.282,2.2836034938564964
17387,1.137,2.6426639517897854
2184,0.69,0.820105788139216
18342,5.00001,3.7163012796477304
17064,2.25,1.9804517480285924
13260,1.74,1.8718520451555776
9416,5.00001,3.6464380934798086
274,2.53,2.817214769971116
14709,2.776,3.5339763195488345
7094,2.852,2.7253216458815004
1804,0.903,1.6657613150066481
15366,1.899,1.4098894652633973
10853,3.166,2.5636620139693136
10305,3.019,2.8165487827156923
13856,0.931,0.9475138272672794
5144,0.942,1.4060889539050692
10977,2.138,2.3354910417991377
6223,1.875,2.012073173161326
15716,5.00001,3.0718008477988192
15842,3.257,3.0709280192064696
15264,3.0,2.0783334936986435
1776,1.439,2.0930694848501616
15617,5.00001,4.527075674911309
14927,2.641,2.998109111474456
2701,0.623,1.2406150927226562
10019,1.388,0.6065265746152733
7506,1.054,1.9332755397144012
2702,0.635,0.5388816696540815
12069,5.00001,1.6680339913782873
13133,0.978,0.9969380583722582
13441,1.274,1.8811485704894793
285,1.353,1.9245221339106493
9693,1.561,1.8021449495225852
5754,4.468,3.659699488907009
20604,0.65,0.660388731835873
7443,1.518,1.9191605994996976
14081,1.922,2.0353482856422787
8390,1.531,1.882913030338841
15033,1.658,2.027238798500221
549,2.542,2.313975151600779
18025,2.342,2.6675089352570893
16182,1.125,1.2574956486228075
2909,1.187,1.3989515242715171
17518,2.409,2.1291429429023268
17597,2.833,3.3402090278575187
19542,4.5,0.8672162056680506
3048,0.521,1.0067530489689531
9623,0.559,0.8602156467433062
9442,0.881,0.7212866315317825
6466,2.489,2.3369152427718163
18820,0.686,0.8246111440293902
6647,1.563,1.7211352116640484
16815,2.727,2.6728757667575636
5376,3.404,2.7699120769306376
6600,2.188,1.6490504991150843
2452,0.701,0.9052572835184733
14810,5.00001,2.7837426714253652
1979,1.625,11.500331025900906
13855,1.118,1.0863494497122161
19493,1.102,1.2326541599703873
2067,0.742,0.7895427006990801
14771,1.032,1.5600092758382615
16726,1.721,2.2127918065392578
13486,1.32,1.3878398008372983
3268,1.663,2.042924540929228
19930,1.073,1.5218101133324708
12250,1.079,0.7962989324066356
16323,0.946,0.9300833284563694
9566,0.661,1.1389172872365307
7666,1.582,2.106826958616651
9231,0.958,0.6582541961921962
12131,1.17,1.3101659667046093
19259,1.709,2.125336934967514
11872,0.929,1.5456745404897134
11127,1.625,1.7919423822467522
7245,1.938,1.672059863255157
4980,1.346,1.2655739009864817
12534,1.231,0.7157009648528643
13657,1.157,1.435321844730538
1358,0.835,1.6721192119078907
3070,0.622,0.8329083491854234
19935,0.744,0.9792420485470501
7861,1.801,2.022749432299264
15073,1.958,2.5861216080747553
6551,5.00001,4.6008040652817
12063,1.443,1.64074903309956
16454,1.254,1.1714098702349744
2255,0.808,1.2050204888104687
2266,0.659,1.1766977684470064
8097,1.579,2.430198291851127
14463,5.00001,2.194884692516794
17566,1.808,2.1793447362922294
8193,2.362,2.766618062360884
7590,1.03,1.648501984358525
10990,2.169,1.8903694381088343
8829,3.833,1.7703418271860656
4630,5.00001,1.711155615424559
11839,0.835,0.31789030573093413
19236,2.144,1.9023371728590845
18840,1.0,0.34953938230180626
12634,0.788,0.9186158541179239
13602,0.976,1.4813035236788394
3755,1.784,2.262389123058256
20392,2.871,3.072180211899372
10242,2.701,3.2154834081779953
9152,1.855,2.6048985359204906
3204,0.906,1.7190733315917797
17554,2.136,1.6130109103755288
16516,1.243,1.3640194480938206
14471,2.05,1.3142900860415097
6463,2.567,2.033711422131077
4007,3.927,3.6499043439564858
14614,1.333,1.6630978772144758
18924,1.871,2.2102700014056182
8692,2.554,3.2925989935628834
16870,3.474,2.8068175796163857
16461,1.717,1.6838408879729556
49,1.125,1.8094753432069695
13916,0.826,0.8169473270777488
2932,0.486,1.2335857292096009
2966,1.341,2.252871756378376
7826,2.258,2.0822446971680506
6730,5.00001,4.010686471987874
4724,4.7,2.9295023042921713
6788,2.258,2.550285832346674
4742,1.58,1.7035710138692508
12950,1.171,0.9313081550463238
18468,4.163,3.637952492793623
9440,1.208,1.0672036241979797
8029,2.263,2.588488853248343
12784,1.222,1.5787670642160592
1303,1.0,1.3380893951467243
17065,2.295,2.3543936852300718
19595,1.958,1.0744271469697608
19389,0.85,0.45464256553128735
7716,2.647,1.7796456990594933
18085,4.555,4.065241255889518
11537,1.76,1.8187612606472285
9616,0.811,0.9379897081966106
1373,1.664,2.2326440975428596
2998,0.826,1.5723456170218952
8271,2.722,1.9028167350026806
8288,2.711,2.2128151781221916
18179,2.394,2.4627551051825165
7453,1.718,2.469027268045089
1135,1.218,0.4144051811193137
15326,1.736,1.6605762744018122
10201,2.393,2.2616149928949127
3050,0.588,1.2250594316154135
426,2.875,2.4568738400858194
9253,0.707,1.145453214418616
3694,1.817,1.8974726087896485
16219,1.137,1.4970541408820779
8039,2.241,2.5379484771868164
1588,3.513,3.6271520431700566
17298,3.013,2.9970763947732166
339,0.807,2.5956176293744946
12133,1.526,1.7755918747267785
11647,2.374,2.76540505102561
14235,1.794,2.3628211649137825
6392,5.00001,4.135155024569578
19272,1.702,2.396140010328466
10908,1.653,1.921367551381131
17652,2.259,2.4607982020172727
11359,1.597,1.484429868644277
5527,3.635,3.0563459298286944
7326,1.321,2.017939622348244
16138,3.768,2.5499938698496223
3314,0.969,1.8584750995930648
15802,3.162,2.792743821795
16051,3.238,2.7098689668987603
5286,3.875,2.6701820460295878
19285,1.491,1.846371683371764
5259,5.00001,6.357260268746977
10812,2.25,1.284951781993854
3649,1.788,2.1189026177210124
54,0.875,1.520502950020564
2973,1.301,1.792893099601656
8631,5.00001,3.7129143268778364
10163,3.49,2.9629481978496344
2959,0.73,1.4182406076533525
15250,2.447,2.4792735278158204
6455,2.754,2.1596761980695973
15957,2.462,2.7743211679346658
10365,2.362,2.0109609775898534
401,2.322,3.0174161351576103
13982,0.533,0.9801032520844117
7294,1.631,1.5339226719191643
13905,0.724,0.31445510758910444
11076,2.345,2.1136735190586435
19434,1.5,1.7767736633500348
4981,1.161,1.4766598986220671
8253,1.813,1.791651713581416
9737,1.21,2.035286457260028
18870,0.887,1.6771554077320943
11236,1.825,2.552581163049979
19251,1.974,2.1848412470057283
7554,1.281,1.826303396210477
18790,0.765,0.6126902562860934
20405,3.0,3.155310945552884
10519,5.00001,4.3768396298710215
5905,1.603,2.0452340589760567
17822,3.356,3.312761128261421
14063,1.576,1.5964989224717314
19191,1.906,2.3480343710347356
10696,1.808,1.9382784477343264
1722,1.042,1.0633781102506674
13306,1.118,1.5907269251447076
664,1.941,2.338727903591547
17031,2.538,3.0755843359509853
13084,1.295,2.0683905907040057
11937,1.176,1.5283107740471493
16055,3.398,3.3868894084136585
8285,3.429,2.510031712749239
6218,1.955,1.7798060128911786
19689,0.838,0.4797160730460561
18956,0.942,1.6476836713569583
3269,1.406,1.4403777876061312
3948,1.609,2.1614751590554135
19289,1.693,2.0038223499448335
10462,2.759,2.764694143450022
8251,1.462,1.6053709373501377
5800,2.023,1.1729159608247528
9893,1.54,1.9346527047135424
13309,1.355,1.9786915947926857
16752,2.359,2.6810563988170273
13308,1.288,1.4154917734334873
17682,2.496,2.4057479689139782
10500,3.0,2.1249112114512627
13086,1.341,1.8612248647896905
9406,3.086,2.664760803895099
5642,3.5,2.6304571537832757
18868,1.108,1.9834573729961207
608,1.908,1.7962629725485897
13405,1.088,1.0062523751143075
13113,1.444,1.609881913975876
19,1.629,1.9593343703617805
1338,1.639,2.1623493921497925
14264,0.98,1.4827827593382352
7474,1.327,1.7152551013561137
9751,2.831,2.7675673230518
16947,4.072,3.0035825470763413
11547,2.482,2.9911134484062956
19804,0.645,1.245239918801424
18292,5.00001,2.8198454991240993
10653,1.944,2.3899626099092828
4783,1.375,1.6618838420623874
6006,1.273,1.6532582554281348
2487,0.853,1.566640060567245
3702,1.949,1.9193848717020074
16624,2.211,2.358861449308783
6098,1.922,2.1335634958675413
4625,4.045,2.1595265080083834
19680,0.735,0.6054101842720385
19301,2.337,2.1016019202747884
11909,1.188,1.2341706880211731
19521,0.7,1.2690363453512603
15531,1.828,1.9497254520377396
3486,5.00001,4.794236575618861
5005,1.577,2.107163584663283
16392,2.479,2.575412549421216
18364,5.00001,4.265071986723328
20156,3.579,2.661107786391291
2425,0.569,0.622434283188106
10584,3.024,3.2970513671201687
12986,1.254,1.4544748054767567
18631,3.864,2.5205805359233224
15421,1.756,1.966447914791253
12032,1.105,1.7270611569663998
4101,3.867,3.943665571878597
13141,1.375,1.9487729841883734
17864,2.287,3.032741631194284
8403,1.494,1.846393791903175
2958,0.737,1.4784836701275026
15614,5.00001,2.718047580295284
11917,1.321,1.409744037016047
18731,0.865,0.7850490645566381
3800,4.179,2.4680541828519154
15484,1.726,1.495059910296881
16409,0.997,1.0762906082937675
10709,0.725,1.677069168240756
7628,1.808,2.7903230699521586
19058,3.084,2.3501217339201546
18094,2.883,2.860713656168201
14024,3.022,2.1730982703510833
10963,2.888,3.243551909607767
13174,1.0,1.3891621967193473
15933,2.33,2.077107518856579
14740,1.369,2.2681253137199704
3798,2.094,1.8775681890680076
20342,2.466,2.7069844523280153
9260,0.652,0.7295951057769798
17024,4.912,2.6613987934033503
9020,3.567,3.306804443158235
8374,1.643,2.0008832933076874
13619,0.882,1.0339657492133867
1983,1.559,1.0084376985716474
13372,1.917,1.8703483447785842
19039,0.844,1.8744714227257546
19089,1.901,2.401517992949458
12842,1.125,1.041157000125466
17696,1.152,2.174341298395916
15482,1.746,2.3520320574524334
16607,1.135,1.8062369188933403
17671,1.524,2.1998374638940206
12934,2.503,2.082815284677068
657,1.837,2.1891005017958847
9014,5.00001,2.135070649962799
9293,3.109,2.93422890969363
751,2.306,2.0182900034014466
2081,0.685,0.8951597216854594
17012,2.674,2.38379662285719
10268,1.453,1.831911977103303
16982,2.82,3.110938741738053
19378,2.821,1.567951676591477
5763,1.898,2.592240631619667
843,2.544,2.7773378729485003
16603,1.617,2.2087822654423093
19215,1.888,1.8055724839908294
14487,5.00001,2.673727759476243
12831,0.944,0.7494772697736067
8723,3.428,2.7570537646476367
3410,1.915,2.2906811594251977
16652,2.096,1.821844739063799
6847,2.35,2.3196466123346298
5861,2.314,3.071076584184901
9935,1.302,1.9258273517801356
20265,2.082,2.526167662571254
5351,5.00001,4.4117240188440405
3652,1.686,1.9433652171999753
553,2.281,2.199549099687161
13089,1.269,1.8885642543496246
12824,1.355,1.815768064935817
9097,1.567,2.5062410906191204
13253,2.086,2.266262668026876
18476,4.367,2.661261225489646
19872,0.71,0.8455901018379066
11850,0.888,0.4268876345471213
576,3.416,3.3315755226928516
7578,1.202,1.6330437820194774
7290,1.482,1.6397126235751571
18320,5.00001,3.520560299391512
15778,3.75,2.0190985330762388
47,1.375,1.7921693048216696
13825,0.648,0.7427110742144336
19240,2.318,2.6052419596290264
8416,1.607,1.9957219435188804
10597,2.51,2.103908501242927
9981,1.425,2.2374007361015416
16324,1.765,2.1403006154699895
20346,1.771,2.184040057643614
6366,3.118,2.9271476825826923
16224,0.846,1.6670551694160665
1215,1.226,0.8760268786287995
10119,1.982,2.2945762655447126
10730,5.0,2.8989964104154993
10404,2.798,3.12065813086587
18411,1.95,2.638905311006134
1944,2.028,1.3295916048664438
16966,3.541,2.5824844711337462
1450,2.595,2.7710987748507634
17292,5.00001,2.8493691756260375
10299,2.724,2.773808983543823
14563,1.839,2.0396298203974297
17960,2.858,2.4982606583579
10819,2.25,1.7135551400289089
5760,2.926,2.4514552225264623
2403,0.552,0.5384234866505366
11391,2.62,1.9063670037338198
14206,1.589,2.6024403960746127
8341,1.721,2.4567263947092
11152,1.917,2.281387625302848
9849,2.25,2.4514919389807304
12849,1.083,1.5731086553607625
12524,1.136,1.04560584896344
15099,1.0,1.4714311464449565
20124,1.917,1.6200863570701998
13755,1.172,1.3141828519179555
6045,1.106,1.3467184247166415
2168,0.802,1.3585113583048454
4848,0.981,1.6858997573158803
9816,2.538,2.836046726112869
19861,0.481,0.659773155132477
13274,1.928,1.9816309398326482
15041,1.328,1.4054328496461395
11333,1.963,1.6717908640313865
10501,3.208,2.293050389297221
5380,3.194,2.108929876219541
18616,2.037,2.891092848377518
16177,2.071,2.6718782085652535
1213,0.799,0.8308747080425718
4347,5.00001,2.4290260849161243
16637,3.3,2.429529035362215
8100,1.39,1.9685210997778313
11057,1.875,2.1792516253945706
12715,4.483,2.5668961202034453
14604,1.763,2.002110143818207
5561,1.759,1.6509287226522247
9645,1.042,1.406119584238148
6535,1.622,2.00972356853962
6239,1.668,2.1164679177170314
7751,1.612,1.6812491994263254
4197,1.531,1.8356486191978902
14653,1.569,1.4896066378018915
6550,1.581,1.680856719645213
2540,0.769,1.2123243487551179
744,1.654,2.1672918196152295
19620,0.735,1.9717846714950014
2912,1.184,1.6778881603424978
6137,1.424,1.5587815736825732
10290,2.803,2.8171334216757273
1038,1.072,1.0333140732101143
7134,1.833,1.1724142169946106
18726,0.988,0.047543183068910366
5662,2.345,1.815726802026461
20256,1.435,2.261554578295076
5071,1.08,1.992922660152452
9668,0.978,-0.1435841839531946
13504,0.705,1.1037530383932008
15572,2.259,1.8540075417013284
16813,2.398,2.5352728147519557
12151,1.364,1.74202538883835
729,1.806,2.2250877689656647
5576,2.396,2.669211679956156
18430,2.657,2.8589677290741164
1640,2.042,2.228419351923968
5026,1.225,1.9888745983034042
14580,2.04,2.761942933650843
11616,1.953,2.0964261729107108
18640,2.158,2.27046440049147
10645,5.00001,3.147497742083985
18764,0.758,0.12432311863071277
542,2.654,3.016024075656297
146,2.737,3.5962493207394957
4989,1.164,1.629994544757004
16215,0.594,1.1508522596572774
241,1.37,1.6350193819729952
18746,1.192,0.32026284469553445
3595,2.442,2.7312125506753873
8404,1.7,1.9308335023737229
10360,2.803,3.472924804458863
5714,2.85,3.1281595350760156
12401,1.026,1.5401702772037638
1952,1.205,0.7533805686340003
15800,3.616,2.8754601553751726
1594,4.553,3.9467611459290453
9161,2.134,2.2114284049514694
8478,1.58,2.6924782447057964
10087,2.17,2.1853259322367293
2680,0.637,0.425387433145751
844,2.443,3.1819798200782827
4779,1.511,1.6004422752185548
11919,1.108,1.3851760462798595
4653,4.338,4.2938307732028775
1783,0.729,1.191091611515624
7608,1.085,1.9772711772566325
0,4.526,4.151942685752992
10155,4.676,5.64413670955971
15362,2.633,1.9917457428060032
16623,2.668,2.2498391162988653
18086,5.00001,4.468770165723349
2144,0.723,1.1875111855194618
3665,1.515,2.0094025097231167
